"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01675",1.99786110088147,-1.02673093903539,1.87447981882931,-0.547741794134988,0.583869210168962,NA
"C9orf163",7.11810468428455,0.177470184539991,0.91883422407077,0.193147120438912,0.846843750604674,NA
"LOC101928731",14.8029128849174,2.41354812655678,0.92028707950491,2.62260351178157,0.0087260755998381,NA
"GRXCR1",3.81104020180701,-0.150797962883307,1.17917301534365,-0.127884509669991,0.898240369875487,NA
"MGAT4D",8.63717585442193,-0.704139066429283,0.807320205999391,-0.872193042112232,0.383103074663579,NA
"LINC01411",17.5563436240177,0.0292583310254224,0.569995596063429,0.0513308019000318,0.9590619240825,NA
"LINC02570",1.4978166221234,-1.02603349735761,2.26950385489334,-0.452095948259945,0.651199862445869,NA
"FAM230I",1.65934009824076,-1.2421673029436,2.20077528248373,-0.564422598177187,0.572466563025092,NA
"ZNF429",13.7633794554483,-0.338900446227045,0.655644670956999,-0.516896516115011,0.605228399754742,NA
"LINC01387",2.32341383859583,-0.438772369198263,1.57252716106677,-0.279023714223548,0.780226625888185,NA
"LOC105371083",2.99580063530524,-1.02614190718552,1.8490139642311,-0.554967094373584,0.578917167952674,NA
"FLT3LG",23.7483062351338,-0.57659852776102,0.5909533999077,-0.97570896089451,0.329208710352388,NA
"TEX19",16.7721349172979,-0.632930918826914,0.730557670089738,-0.86636681091743,0.386289038457993,NA
"TDRD10",6.46918010042802,-0.702341906547117,0.941126653691427,-0.746277776526982,0.45549963329978,NA
"FLT3",14.7256376928157,0.464519103164795,0.683948108393966,0.679173021262637,0.497028239312024,NA
"LINC02504",1.64827840186339,1.96994199210138,2.22584754002869,0.885030064582045,0.376140416460131,NA
"LOC100506082",2.15336526270433,0.648909130803525,1.79849045074821,0.36080765985361,0.718243236258184,NA
"YTHDF3-AS1",6.83144987702838,-1.47361477936013,1.08983624453951,-1.35214330294437,0.176329476952671,NA
"STAR",2.82782619542036,-0.900220466565564,1.6593597685123,-0.542510722296623,0.587466722994131,NA
"SNORD1B",1.65443098257558,1.19442467579076,2.18705277177814,0.546134364567553,0.58497357935741,NA
"PRAME",18.5563992332082,0.180629178163279,0.592163811100594,0.305032450104579,0.760341437702312,NA
"TTC34",2.31270463686289,1.29487838471114,1.57487207967642,0.822211785592897,0.41095637229021,NA
"SCARF1",17.8834087258823,0.0818665381012481,0.571848078853242,0.143161341497237,0.886162760287086,NA
"FBP2",20.2694985891968,-0.851319043404274,0.550810745190613,-1.54557450238133,0.122207363045559,NA
"LGR5",7.95580286920557,-0.38744091045471,0.853654008706796,-0.453861759568899,0.649928328665394,NA
"ZNF295-AS1",2.97553718659175,0.976758745550141,1.6698499231957,0.584938042624126,0.558589377576185,NA
"LINC01637",14.2418630268178,0.0429828624367546,0.631365850485831,0.0680791690011102,0.945722612607059,NA
"LINC01063",1.82561553195858,0.234528980065231,2.12216563571425,0.110513984449803,0.912001759815683,NA
"RN7SL832P",11.7863966229668,-0.6449680472597,0.736580583165276,-0.875624557584869,0.381234170540664,NA
"SH2B2",19.0259488895038,0.302809958243517,0.598214045633867,0.506189984092834,0.612723285573773,NA
"SSX1",1.83005371892091,-0.833760067956577,2.11359040991699,-0.394475705436856,0.693229860352703,NA
"TFEB",23.1664345121573,0.430602663584137,0.59115309923683,0.728411411764632,0.46636177966487,NA
"OXCT2P1",1.15498875765138,1.28954030423301,2.80010558439763,0.460532742557429,0.645133875106815,NA
"RASAL3",1.82112816590683,0.778190544753117,1.90542149776186,0.408408609678853,0.682973713551714,NA
"APCDD1",1.66567196267946,-1.25231163291738,2.01938625132377,-0.620144676183887,0.535162541051622,NA
"LINC01285",4.97084475757331,-0.216818162640184,1.02656382410087,-0.211207679006308,0.832725218932541,NA
"CLIC6",16.9151692928458,-0.195376530848488,0.590479263340189,-0.330877886791981,0.740736725831325,NA
"C17orf99",10.9138087475257,0.685637420038128,0.829479495275467,0.826587545494938,0.408470878907692,NA
"SARDH",4.47839402742194,-0.347776890073445,1.09223789900683,-0.318407638472973,0.750175744894295,NA
"LOC101928737",7.12234111925895,-0.2270153170105,0.940701326752472,-0.241325605220747,0.809302767142152,NA
"FLJ42969",3.62881625082463,1.38965797973551,1.32449139531218,1.04920121388027,0.294085520094435,NA
"ACSF2",11.9166000422301,0.541104783783337,0.803822211460091,0.673164757167453,0.500842479644,NA
"TMEM9B-AS1",4.97873429651096,-0.410802328161267,1.23648922316178,-0.332232841553458,0.739713446841697,NA
"DOCK4-AS1",4.96825002198742,0.362087601206153,1.22980082840715,0.294427839730057,0.768430996155491,NA
"BMP3",8.45865672661005,-0.424374124451751,0.841002114397505,-0.504605300256317,0.613836086391309,NA
"CCDC173",12.5878258123764,0.203108646276631,0.688532511985891,0.294987735133693,0.768003248991579,NA
"PACERR",2.48333511309694,0.971734825048053,1.92492675004149,0.504816520954424,0.613687710977219,NA
"FKBP6",3.63991490085588,0.503105111136817,1.36803626207827,0.367757145832171,0.713054325694433,NA
"LOC100133077",4.44017131485657,2.11537728145762,1.48008437737483,1.42922749121208,0.152938858613348,NA
"SLAMF6",0.834500585753204,-1.92387121902723,2.80001930449367,-0.687092126807719,0.49202467530395,NA
"LINC02042",0.834500585753204,-1.92387121902723,2.80001930449367,-0.687092126807719,0.49202467530395,NA
"LOC105375519",19.0951831553703,-0.505869503365753,0.697644133436288,-0.72511109765098,0.468383876726948,NA
"NR4A3",14.0919324781394,-0.26175221218198,0.683830282920809,-0.382773648256658,0.70188760181407,NA
"FMO6P",1.33345699409291,-2.72746608905777,2.18595508099142,-1.24772284333526,0.212132572796974,NA
"PLAC9P1",1.98149326270997,0.465902299662799,1.85919386214887,0.250593716528467,0.802128240230546,NA
"SLC11A1",11.4169514754179,0.0196094446596865,0.851987690629022,0.0230161126450183,0.981637420321723,NA
"SNORD55",2.15903202683203,-0.704267198282762,1.79667065470216,-0.391984583507048,0.695069604733933,NA
"LNCOC1",12.9060689771253,0.42319188769636,0.687691917655796,0.615380051490116,0.538303762323036,NA
"MEF2C-AS2",18.9773586800813,1.04981208781823,0.761074750744977,1.37938104869544,0.167777299216108,NA
"LINC02383",6.4719905330013,-0.547789564901091,0.939841106952153,-0.582853378990348,0.559992007432043,NA
"LOC102724889",16.0411813441514,0.424798949358698,0.636382501981222,0.667521416814871,0.504439134262646,NA
"PEX11G",9.62498166767992,-0.632367662901422,0.834531126654372,-0.757752039084005,0.448599439198395,NA
"DNAJC5B",5.62803338526182,0.145378968567119,0.968508761729569,0.150105992131141,0.880680992514477,NA
"NOTCH4",15.4060111185395,0.316513472563334,0.719049733667588,0.440183005073828,0.659804567616412,NA
"LINC01016",2.32512590240254,-0.874344241677322,1.57101081103805,-0.556548838196471,0.577835717620341,NA
"FAM183A",1.99273518569602,-1.02194973731115,2.05912835000069,-0.496302106330968,0.619681280423758,NA
"FBP1",7.29431673515179,-0.289139899806379,0.928622458379828,-0.31136431947903,0.755523675602058,NA
"SNORD116-19",3.12428435049246,2.39315789232679,1.81780468559488,1.31650991511424,0.188002952731817,NA
"SCN1A",21.378375767532,-0.13642649567483,0.532134940185838,-0.256375752411946,0.797660709091289,NA
"LINC01221",12.5914688350824,-0.252851720355358,0.716449962094502,-0.352923070323236,0.724146114706833,NA
"LOC101929536",1.32219388577807,1.5573369978771,2.37997230502747,0.654350890801281,0.51288576584483,NA
"SLCO6A1",2.31217174904272,0.825998436700506,1.57341224008729,0.524972677633853,0.599602184668041,NA
"ALS2CL",11.1068462924546,-0.154935968927535,0.701964199941372,-0.220717764439376,0.825312198543302,NA
"LINC01800",1.32557127528993,0.708750044550901,2.39639049535489,0.29575732583013,0.767415414771563,NA
"LINC01753",1.82108009626662,0.78116105848578,1.90547874998463,0.409955271604095,0.681838758956309,NA
"LDHB",21.2173815811895,-0.205922542218456,0.534765886222726,-0.385070453302422,0.700185218129902,NA
"TFDP3",1.48662382270443,1.77985605661559,2.294138673234,0.77582758068699,0.437850796740424,NA
"TCAM1P",1.33012778526596,-1.61174243184548,2.37534407464704,-0.678530091302657,0.497435651211501,NA
"LRRC15",2.81937123797502,-0.538312298816585,1.33805811333878,-0.402308609357305,0.687456919367653,NA
"RXFP1",14.5877712699768,-0.288154863936783,0.658002417574743,-0.437923716145087,0.661441582973225,NA
"IL21R",6.11514638618036,0.52811474194181,0.966230069947071,0.546572455534052,0.584672496893925,NA
"ARAP1-AS2",2.97382279284189,0.628333007054781,1.42952749177409,0.439538946029642,0.660271068633216,NA
"GLOD5",4.29432928022622,1.14158546158606,1.2603004526494,0.905804214531723,0.36503948989984,NA
"ITPRIPL1",11.2847617803694,-0.453497543527635,0.811507691257789,-0.558833327660445,0.576275474905503,NA
"NOS1",13.5876742330109,-0.16580602028895,0.64234720227778,-0.258125231496296,0.796310259323892,NA
"SPI1",4.80421959541884,-0.124353993050775,1.07268120667045,-0.115928192157633,0.907709452219215,NA
"SOX30",18.6990067081005,0.360108376706143,0.588297024773144,0.61212000323307,0.540458363895587,NA
"FAT2",4.78833651990496,0.688813402929744,1.28471073062809,0.536162255446394,0.591846417065686,NA
"EFHB",9.76019997496659,0.417157480460588,0.790761165405745,0.52753915937,0.597819230221512,NA
"KLRF1",7.78759907622914,0.15868175234098,0.915014629310803,0.17341990746148,0.862321378284249,NA
"NSMCE1-DT",5.7910820610796,0.388423447570846,1.00451246711154,0.386678573226427,0.698994180680866,NA
"PCDHB5",3.83454982594605,-2.76054881443416,1.72004509484543,-1.60492816305042,0.10850961483161,NA
"LMNTD2",22.7098354058113,-0.342257688421903,0.545620844126426,-0.62728118272292,0.530474935925312,NA
"HECW2-AS1",4.64995602139048,-0.651924016978927,1.19376277964949,-0.546108513427051,0.58499134806757,NA
"LINC02369",12.6178189864928,-0.485086300621281,0.689881932800628,-0.703143940372574,0.481966051097504,NA
"SNORD5",4.48567970437314,-0.79124982979163,1.10295274884024,-0.717392318595367,0.473132057934972,NA
"SLC46A2",8.2417527499782,1.63558320712088,3.17091191043837,0.51580846561416,0.605988189319399,NA
"LINC02439",3.13154607590709,1.46211711080458,1.41330038153139,1.03454094395722,0.300883346051598,NA
"SPINK4",10.7394681447113,0.748173553588677,0.763578095124548,0.979825846715314,0.327172091358179,NA
"CATIP-AS1",1.66231686794561,-1.24559849987256,1.82206531426935,-0.683619017451106,0.494215772698278,NA
"WIPF3",13.0614411961549,0.530078239285023,0.666147372996265,0.795737190857306,0.426184805372007,NA
"PDE6C",10.5796577308052,0.807930305671343,0.734321691678527,1.1002402827357,0.271227443494056,NA
"GRAMD2A",8.13955329590465,-0.685729345302455,0.85521334910066,-0.801822546413203,0.422655614584951,NA
"FSIP2-AS1",11.5806141460011,0.225291419835806,0.766374625376801,0.29397035389192,0.768780557132056,NA
"LOC100506476",15.5997400260614,-0.648514294490707,0.615763789088849,-1.05318679984466,0.292255387096345,NA
"EBF3",17.7504267507464,-0.269505345172212,0.589074040644316,-0.457506742068337,0.64730685741871,NA
"IRF6",1.98391507190604,0.461308728797762,1.6677907078856,0.276598692279922,0.782088268945947,NA
"GPR137C",6.2885973015248,0.128820029630484,0.940039934961735,0.137036762843195,0.891001736662973,NA
"ACE",22.630933935799,0.640063097303773,0.650066262143561,0.984612084302293,0.324814651566982,NA
"LOC414300",1.3333867407194,-1.61112640312699,2.38439476418782,-0.67569616714696,0.499233569968626,NA
"PODN",1.32446113218297,0.707410275211609,2.15873378917005,0.327696855796,0.743140880954786,NA
"MYO7A",12.5753229411881,0.510616902206374,0.744057176668762,0.686260301247911,0.492548978049313,NA
"ZNF829",14.9248628790634,-0.412206983943039,0.619809216665362,-0.665054621421662,0.50601555755324,NA
"BTC",13.263288945182,-0.459763844529719,0.698938676146923,-0.657802837674235,0.510664830748957,NA
"MAFTRR",10.2832287221839,-0.589111381721576,0.771230856913182,-0.763858676608802,0.444951465380411,NA
"SAA2",3.82474819041104,-1.52521903376409,1.34783852288672,-1.13160368090494,0.25780109188572,NA
"LIPM",21.2562531894761,-0.713297455875217,0.615980614614165,-1.15798685697603,0.246869399960478,NA
"LOC100506444",3.13103912951617,1.46000885942892,1.48751765629762,0.981506910689608,0.326342828188068,NA
"BATF2",19.7248891240418,-0.390723318277848,0.601119863530085,-0.649992359233181,0.515697157136964,NA
"LOC100128398",8.2925062022484,-0.256806808426234,0.832828404064006,-0.308355007073579,0.757812214130689,NA
"LOC101928295",5.78646519322246,0.559271863799977,0.976129746748443,0.572948284449839,0.566679710411527,NA
"LINC02421",2.80095261978478,2.87935629429181,1.98731584063828,1.44886697696076,0.147374734921623,NA
"BPIFB1",0.998930467157206,-1.02672458896953,2.62039918405111,-0.391819916300778,0.695191278262818,NA
"LOC101927943",0.998930467157206,-1.02672458896953,2.62039918405111,-0.391819916300778,0.695191278262818,NA
"SPEF2",23.7027690755414,-0.247661157589328,0.512924586305539,-0.482841267900933,0.629208446469102,NA
"REEP6",16.9704818478164,-1.22157144899791,0.665714384651381,-1.83497829874537,0.0665089049673571,NA
"CXCL17",1.66009769118092,-0.608382677321161,1.9622638942819,-0.310041212649332,0.756529616285319,NA
"LOC105372143",5.09966226375588,2.350647884153,1.63049602387083,1.44167655102434,0.149393641702083,NA
"FAM83A-AS1",4.66017144541685,-1.10572119302065,1.42979165920452,-0.773344274253093,0.439318659997511,NA
"LOC105371090",4.76744922953965,2.61569500043814,1.69586277250661,1.54239779470597,0.122976957145595,NA
"LINC02323",24.6865017613364,-0.0829973925321631,0.542475554287937,-0.152997479565889,0.878400262905533,NA
"XK",1.49730973125483,-1.03110281236241,2.26974788313992,-0.454280768371511,0.649626756237203,NA
"CFAP300",11.6146813422234,-0.525741497621204,0.770041683619979,-0.682744205676872,0.494768491193244,NA
"ITGA11",4.61019765149241,1.56139503991811,1.3465055607473,1.15959048773,0.24621557566817,NA
"FREM1",4.30163708538837,0.422078676663049,1.09156637764256,0.386672478475022,0.698998693299627,NA
"RNU4-1",4.94878896302898,1.19522701280263,1.1834331136065,1.00996583504427,0.312511658830217,NA
"LOC100507351",1.15665391678947,1.29281554456004,2.28244925999785,0.566415896825353,0.571111090730404,NA
"LOC101929532",1.15665391678947,1.29281554456004,2.28244925999785,0.566415896825353,0.571111090730404,NA
"FGF6",1.15665391678947,1.29281554456004,2.28244925999785,0.566415896825353,0.571111090730404,NA
"VSTM1",2.483335279664,0.971722403933687,1.93718051617649,0.501616858015701,0.615937058722312,NA
"MAP1LC3A",22.6863408916433,0.164196345486566,0.531630477701988,0.308854274488394,0.757432380979894,NA
"POTED",0.992175910222906,0.975649296003508,2.62608490249161,0.371522373506591,0.710248494861861,NA
"TMPRSS13",0.992175910222906,0.975649296003508,2.62608490249161,0.371522373506591,0.710248494861861,NA
"LOC105374328",6.61279467095385,0.714297895301419,1.19630869708619,0.597084930537755,0.550450678435581,NA
"LINC00222",2.97107448595298,1.3472241218998,1.71533197434343,0.785401392879341,0.43221826436469,NA
"SNORD72",1.65105364858608,1.9726107764129,2.22503817273302,0.886551431155872,0.375320452593885,NA
"GALNT3",14.5700282028135,0.236915164389658,0.64456395842972,0.367558814437637,0.713202229454456,NA
"UPK2",11.4264262398008,0.183984454930063,0.69436904805779,0.264966382710582,0.791035359176681,NA
"LINC02012",3.66174775808351,-1.12530185411281,1.54284809402041,-0.729366590576302,0.465777448665607,NA
"IL12A",4.12372204165235,1.33891334362785,1.24351143902594,1.07671976437678,0.28160547988438,NA
"SLC35D3",2.64998411574328,0.71003132346609,1.6961124956143,0.418622777263917,0.675491840529051,NA
"FGR",3.63217134555849,1.38440553167001,1.54629202617733,0.895306648571725,0.370623187190358,NA
"LINC00319",0.828904241566067,0.556605233673027,3.12344093668711,0.17820258008893,0.858563883538353,NA
"SNORD87",2.82048143660433,-0.537160213878289,1.52436440349117,-0.352383073658805,0.72455099421198,NA
"AFDN-DT",4.97339595753007,-0.219322494924205,1.06792814772732,-0.205371958208003,0.837281527422088,NA
"LINC02355",6.2657866802481,1.45973856470586,1.13546575582666,1.28558572305258,0.198587681983267,NA
"ADRA1A",4.47393354568161,0.293036449366381,1.24615081832852,0.235153277642135,0.814089768252552,NA
"GPR156",4.61532462060473,1.84688990810337,1.28799187078927,1.43392978635154,0.151592300714639,NA
"SNORD116-7",1.99233478797843,-0.509561284500751,1.8393781239905,-0.277029109922905,0.781757754068789,NA
"ACTC1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"AGTR2",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"AIRN",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"AKAIN1",0,NA,NA,NA,NA,NA
"AKAP4",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"ALPP",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"AMELY",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"ANKRD33",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"ANKRD40CL",0,NA,NA,NA,NA,NA
"ANKRD53",0,NA,NA,NA,NA,NA
"ANP32D",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"AQP2",0.98324919223725,3.41461899031701,3.24942910123103,1.05083658819434,0.293333648311564,NA
"ASCL1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"AWAT1",0,NA,NA,NA,NA,NA
"B3GALT2",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"BARHL1",0,NA,NA,NA,NA,NA
"BEX4",0,NA,NA,NA,NA,NA
"BRWD1-AS1",0.657719525616008,2.83416139545457,3.7572658215092,0.754314847576091,0.450660188939459,NA
"BSX",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"C10orf105",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"C12orf80",0.657719747705413,2.83416184435775,3.75726536135607,0.754315059433238,0.45066006175667,NA
"C17orf102",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"C19orf84",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"C1orf140",0.822149684631767,3.15609931118865,3.46084415349267,0.911944939214766,0.361797703170249,NA
"C1orf189",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"C1orf210",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"C1QC",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"C20orf202",0,NA,NA,NA,NA,NA
"C2CD4B",0,NA,NA,NA,NA,NA
"C2orf80",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"C5orf66-AS1",0,NA,NA,NA,NA,NA
"C6orf222",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"CACNA1C-IT3",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CALML5",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"CASC22",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CCDC194",0,NA,NA,NA,NA,NA
"CCDC89",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CCL11",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CCL13",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"CCL25",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"CD101",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"CD1D",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"CD300C",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CD300LG",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CD7",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"CD79A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CD84",0,NA,NA,NA,NA,NA
"CD8B2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CDHR1",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"CDX2",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"CEACAM4",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CELF2-AS1",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"CES1P2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CETN4P",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"CGB3",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CHEK2P2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CHL1-AS1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CHRND",0.657719525616008,2.83416139545457,3.7572658215092,0.754314847576091,0.450660188939459,NA
"CHST13",0,NA,NA,NA,NA,NA
"CIRBP-AS1",0.657719747705413,2.83416184435775,3.75726536135607,0.754315059433238,0.45066006175667,NA
"CLEC10A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CLEC4E",0,NA,NA,NA,NA,NA
"CLEC4M",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"CLEC5A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CLECL1",0,NA,NA,NA,NA,NA
"CNR1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"COL5A1-AS1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CPLX3",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CRABP1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CRYGD",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CSF2RB",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CSF3R",0,NA,NA,NA,NA,NA
"CSMD2-AS1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CSN3",0,NA,NA,NA,NA,NA
"CST9L",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CSTL1",0,NA,NA,NA,NA,NA
"CTAGE7P",0,NA,NA,NA,NA,NA
"CTD-3080P12.3",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CXorf49B",0,NA,NA,NA,NA,NA
"CXorf65",0,NA,NA,NA,NA,NA
"CYCSP52",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"CYP21A1P",0,NA,NA,NA,NA,NA
"CYP4A22",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"CYP4F12",0,NA,NA,NA,NA,NA
"CYP4F2",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"CYP7A1",1.310998922983,3.82964664653402,2.95496437477093,1.29600433738931,0.194973990571807,NA
"DBX1",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"DCSTAMP",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"DDC-AS1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"DDX3Y",0,NA,NA,NA,NA,NA
"DEFB113",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"DEFB131A",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"DEFB135",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"DEGS2",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"DKK4",0,NA,NA,NA,NA,NA
"DMBT1P1",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"DMRTC2",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"DNAJC5G",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"DOK2",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"DPEP2NB",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"DPRXP4",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"DSG4",0.32774973074575,1.82984379004925,4.03799947031623,0.453156025279505,0.650436395132173,NA
"DUSP26",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"DUXA",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"DWORF",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"DYNLRB2",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"EDDM3A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"EDN2",0,NA,NA,NA,NA,NA
"EFCAB1",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"EGOT",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"EMX1",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"EN2",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"EPN2-AS1",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"EPN3",0,NA,NA,NA,NA,NA
"EPO",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"ERICH4",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"ERMN",0.328859762808004,1.83408514661767,4.03762044664742,0.454249023862699,0.649649601644623,NA
"ERVV-2",0,NA,NA,NA,NA,NA
"ERVW-1",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"ESRG",0.49328981077906,2.41910359713154,3.99447283619012,0.605612729473171,0.544771947417539,NA
"ETNPPL",0.493289644212006,2.41910315423902,3.99447286282183,0.605612614559129,0.544772023743237,NA
"F9",0.328859873852707,1.83408557026439,4.0376204088426,0.454249133040748,0.649649523072453,NA
"FAM180B",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM187B",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM197Y5",0.491624596118625,2.41466895229792,3.99473989843463,0.604462121111848,0.54553644553331,NA
"FAM237A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM238A",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
"FAM25A",0,NA,NA,NA,NA,NA
"FAM3D",0.164429881404002,0.93674960781208,4.0804728567969,0.229568885932355,0.818426786592466,NA
